Uid,Activity,"state (0:stop, 1:move)",Timestamp,X,Y,Z
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.6,58.269343,-9.385377,3.632569
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.7,58.198761,-9.08881,4.323032
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.8,56.45996,-7.157105,2.190303
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:07.9,54.671457,-8.405219,3.396557
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.0,52.416116,-9.848151,1.393993
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.1,50.493116,-9.887774,0.205255
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.2,50.02239,-10.059594,-0.379705
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.3,50.338473,-10.304737,-0.893588
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.4,51.562723,-9.027828,-0.556132
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.5,54.387439,-9.610585,0.554877
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.6,56.169342,-9.871271,0.905524
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.7,56.69974,-10.505159,2.530671
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.8,56.268271,-10.797029,3.089954
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:08.9,55.661654,-10.548991,4.299107
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.0,54.392007,-9.059881,3.453653
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.1,53.546421,-10.66577,3.8816
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.2,51.237101,-11.369225,1.473235
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.3,49.228199,-11.477748,1.232374
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.4,48.985572,-12.129851,1.426143
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.5,49.627647,-11.051226,0.542686
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.6,51.064424,-8.947986,0.841157
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.7,54.400342,-9.917352,1.418903
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.8,56.153785,-10.367009,1.203413
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:09.9,56.687057,-11.393488,2.088066
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.0,56.655041,-12.233275,2.876887
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.1,56.311724,-11.663453,4.035064
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.2,55.193489,-9.675857,4.182214
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.3,54.852925,-11.119816,6.086216
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.4,52.469969,-10.654241,3.114674
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.5,51.607029,-10.593555,2.67809
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.6,50.978566,-10.292789,2.409398
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.7,50.889488,-9.028637,1.749644
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.8,50.751051,-7.041014,0.875017
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:10.9,52.059934,-7.877995,0.461176
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.0,54.085029,-9.147158,0.880294
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.1,54.435719,-10.346744,2.139935
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.2,53.627292,-10.932453,3.260091
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.3,52.977828,-10.026539,4.040779
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.4,52.691268,-8.354107,4.774537
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.5,53.360375,-10.703761,5.140275
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.6,51.406658,-11.189676,2.322753
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.7,50.757563,-11.7082,2.406512
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.8,50.428196,-11.887756,2.477633
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:11.9,49.863658,-11.10156,1.94574
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.0,49.60713,-8.727167,1.172681
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.1,50.738594,-9.084761,-0.066659
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.2,53.422441,-10.789637,0.828723
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.3,55.579207,-12.480119,2.015629
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.4,56.818122,-13.599448,2.681413
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.5,57.549017,-13.619894,3.502119
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.6,58.756166,-13.406036,4.394634
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.7,58.451526,-12.050639,3.622641
wf1-2_E_ori,"""walk forward from point 1 to point 2: walk east""",1,37:12.8,57.980898,-13.77186,5.965685
